mc	mn	timesig	onset	staff	voice	label
37	36	4/4	3/4	1	1	V(64)
37	36	4/4	7/8	1	1	V
38	37	4/4	0	1	1	I}
38	37	4/4	3/4	1	1	ii.#viio7
39	37	4/4	0	1	1	I}
40	38	4/4	0	1	1	V43/V
40	38	4/4	1/2	1	1	V7
40	38	4/4	7/8	1	1	#viio7/vi
41	39	4/4	0	1	1	vi
41	39	4/4	1/8	1	1	V(64)
41	39	4/4	1/4	1	1	IV
41	39	4/4	3/8	1	1	V7
41	39	4/4	1/2	1	1	I(974)}
41	39	4/4	3/4	1	1	I
