mc	mn	timesig	onset	staff	voice	label
57	56	3/4	0	1	1	.It6
58	57	3/4	0	1	1	.Ger6
59	58	3/4	0	1	1	V}
60	59	3/4	1/2	1	1	.It6
61	60	3/4	0	1	1	V
62	61	3/4	1/2	1	1	.It6
63	62	3/4	0	1	1	V
69	68	3/4	0	1	1	I6{
71	70	3/4	0	1	1	IV
72	71	3/4	0	1	1	ii6
73	72	3/4	0	1	1	viio7/V
74	73	3/4	0	1	1	V(64)
74	73	3/4	1/2	1	1	V7
75	74	3/4	0	1	1	I}{
76	75	3/4	0	1	1	V65
77	76	3/4	0	1	1	V2/IV
78	77	3/4	0	1	1	IV6
79	78	3/4	0	1	1	I6
80	79	3/4	0	1	1	ii6
81	80	3/4	0	1	1	V(64)
82	81	3/4	0	1	1	V7
83	82	3/4	0	1	1	I}{
84	83	3/4	0	1	1	V65
85	84	3/4	0	1	1	V2/IV
86	85	3/4	0	1	1	IV6
87	86	3/4	0	1	1	I6
88	87	3/4	0	1	1	ii6
89	88	3/4	0	1	1	V(64)
90	89	3/4	0	1	1	V7
91	90	3/4	0	1	1	I}{
92	91	3/4	0	1	1	V7
93	92	3/4	0	1	1	I
94	93	3/4	0	1	1	V2
95	94	3/4	0	1	1	I6
96	95	3/4	0	1	1	V2
97	96	3/4	0	1	1	I6
99	98	3/4	0	1	1	V2/V
101	100	3/4	0	1	1	i.#viio65
102	101	3/4	0	1	1	ii%2
103	102	3/4	0	1	1	V65}
104	103	3/4	1/2	1	1	i{
106	105	3/4	0	1	1	#viio6
107	106	3/4	0	1	1	#viio7
108	107	3/4	0	1	1	i
109	108	3/4	0	1	1	i6
109	108	3/4	1/2	1	1	#viio/iv
110	109	3/4	0	1	1	iv
110	109	3/4	1/2	1	1	#viio6/iv
111	110	3/4	0	1	1	iv6
111	110	3/4	1/2	1	1	viio6/V
112	111	3/4	0	1	1	V(#74)}
112	111	3/4	1/4	1	1	V
112	111	3/4	1/2	1	1	i{
114	113	3/4	0	1	1	#viio6
115	114	3/4	0	1	1	#viio7
116	115	3/4	0	1	1	#viio43/iv
117	116	3/4	0	1	1	V65/iv
118	117	3/4	0	1	1	iv
118	117	3/4	1/4	1	1	i64
118	117	3/4	1/2	1	1	.It6
119	118	3/4	0	1	1	V(64)
119	118	3/4	1/2	1	1	V7
120	119	3/4	0	1	1	i}
120	119	3/4	1/2	1	1	{
121	120	3/4	0	1	1	V[V7
122	121	3/4	0	1	1	i
123	122	3/4	0	1	1	V7
124	123	3/4	0	1	1	i]
125	124	3/4	0	1	1	#viio43
126	125	3/4	0	1	1	i6
127	126	3/4	0	1	1	#viio6
128	127	3/4	0	1	1	V65
130	129	3/4	0	1	1	i6
131	130	3/4	0	1	1	viio43/V
132	131	3/4	0	1	1	V65
132	131	3/4	1/2	1	1	i
133	132	3/4	0	1	1	iio6
133	132	3/4	1/4	1	1	V(64)
133	132	3/4	1/2	1	1	V
134	133	3/4	0	1	1	i}
134	133	3/4	1/2	1	1	{
135	134	3/4	0	1	1	V[V7
136	135	3/4	0	1	1	i
137	136	3/4	0	1	1	V7
138	137	3/4	0	1	1	i]
139	138	3/4	0	1	1	#viio43
140	139	3/4	0	1	1	i6
141	140	3/4	0	1	1	#viio6
142	141	3/4	0	1	1	V65
144	143	3/4	0	1	1	iv.#viio7}
147	146	3/4	0	1	1	i{
148	147	3/4	0	1	1	#viio
149	148	3/4	0	1	1	i
150	149	3/4	0	1	1	V65
151	150	3/4	0	1	1	i(6)
151	150	3/4	1/2	1	1	i
152	151	3/4	0	1	1	V65
153	152	3/4	0	1	1	i(6)
153	152	3/4	1/2	1	1	i
154	153	3/4	0	1	1	v.iv6
155	154	3/4	0	1	1	V7
155	154	3/4	1/4	1	1	#viio7}
158	157	3/4	0	1	1	i{
159	158	3/4	0	1	1	#viio
160	159	3/4	0	1	1	i
161	160	3/4	0	1	1	V65
162	161	3/4	0	1	1	i(6)
162	161	3/4	1/2	1	1	i
163	162	3/4	0	1	1	V65
164	163	3/4	0	1	1	i(6)
164	163	3/4	1/2	1	1	i
165	164	3/4	0	1	1	i.V
166	165	3/4	0	1	1	#viio7
167	166	3/4	0	1	1	V65}
168	167	3/4	0	1	1	i[i{
170	169	3/4	0	1	1	V43
171	170	3/4	0	1	1	#viio6
172	171	3/4	0	1	1	i(9)
172	171	3/4	1/2	1	1	i
174	173	3/4	0	1	1	V43
175	174	3/4	0	1	1	#viio6
176	175	3/4	0	1	1	i(9)
176	175	3/4	1/2	1	1	i]
177	176	3/4	0	1	1	V2/iv
178	177	3/4	0	1	1	IV6
179	178	3/4	0	1	1	VI
179	178	3/4	1/2	1	1	.Ger6
180	179	3/4	0	1	1	V}
181	180	3/4	1/2	1	1	.It6
182	181	3/4	0	1	1	V
183	182	3/4	1/2	1	1	.It6
184	183	3/4	0	1	1	V
192	191	3/4	0	1	1	iv6{
193	192	3/4	0	1	1	#viio43
194	193	3/4	0	1	1	V6/iv
194	193	3/4	1/2	1	1	#viio64/iv
195	194	3/4	0	1	1	IV6
195	194	3/4	1/2	1	1	.It6
196	195	3/4	0	1	1	V
196	195	3/4	1/2	1	1	viio7/V
197	196	3/4	0	1	1	V(64)
197	196	3/4	1/2	1	1	V7
198	197	3/4	0	1	1	i}{
199	198	3/4	0	1	1	V65
200	199	3/4	0	1	1	V2/iv
201	200	3/4	0	1	1	iv6
202	201	3/4	0	1	1	i6
203	202	3/4	0	1	1	iio6
204	203	3/4	0	1	1	V(64)
205	204	3/4	0	1	1	V7
206	205	3/4	0	1	1	i}{
207	206	3/4	0	1	1	V65
208	207	3/4	0	1	1	V2/iv
209	208	3/4	0	1	1	IV6
210	209	3/4	0	1	1	.Ger6
211	210	3/4	0	1	1	V(64)
212	211	3/4	0	1	1	viio7/V
214	213	3/4	0	1	1	V7
215	214	3/4	0	1	1	#viio2
216	215	3/4	0	1	1	V7
217	216	3/4	0	1	1	#viio2
218	217	3/4	0	1	1	V7}
222	221	3/4	0	1	1	i{
223	222	3/4	0	1	1	#viio6
224	223	3/4	0	1	1	#viio7
225	224	3/4	0	1	1	i
226	225	3/4	0	1	1	i6
226	225	3/4	1/2	1	1	#viio/iv
227	226	3/4	0	1	1	iv
227	226	3/4	1/2	1	1	#viio6/iv
228	227	3/4	0	1	1	iv6
228	227	3/4	1/2	1	1	viio6/V
229	228	3/4	0	1	1	V(#74)}
229	228	3/4	1/4	1	1	V
229	228	3/4	1/2	1	1	i6{
231	230	3/4	0	1	1	#viio65(2)
232	231	3/4	0	1	1	#viio65
233	232	3/4	1/2	1	1	#viio7
235	234	3/4	0	1	1	#viio43(2)/iv
236	235	3/4	0	1	1	#viio43/iv
237	236	3/4	1/2	1	1	V65/iv
239	238	3/4	0	1	1	iv(9)
240	239	3/4	0	1	1	iv
241	240	3/4	1/2	1	1	#viio43
243	242	3/4	0	1	1	V6/V
244	243	3/4	0	1	1	viio7/V
245	244	3/4	1/2	1	1	viio65/V
247	246	3/4	0	1	1	V(64)
248	247	3/4	0	1	1	V7
249	248	3/4	0	1	1	i}
249	248	3/4	1/2	1	1	{
250	249	3/4	0	1	1	V[V7
251	250	3/4	0	1	1	i
252	251	3/4	0	1	1	V7
253	252	3/4	0	1	1	i]
254	253	3/4	0	1	1	#viio43
255	254	3/4	0	1	1	i6
256	255	3/4	0	1	1	#viio6
257	256	3/4	0	1	1	V65
259	258	3/4	0	1	1	i6
260	259	3/4	0	1	1	viio43/V
261	260	3/4	0	1	1	V65
261	260	3/4	1/2	1	1	i
262	261	3/4	0	1	1	iio6
262	261	3/4	1/4	1	1	V(64)
262	261	3/4	1/2	1	1	V
263	262	3/4	0	1	1	i}
263	262	3/4	1/2	1	1	{
264	263	3/4	0	1	1	V[V7
265	264	3/4	0	1	1	i
266	265	3/4	0	1	1	V7
267	266	3/4	0	1	1	i]
268	267	3/4	0	1	1	#viio43
269	268	3/4	0	1	1	i6
270	269	3/4	0	1	1	#viio6
271	270	3/4	0	1	1	V65
273	272	3/4	0	1	1	iv.#viio7}
276	275	3/4	0	1	1	i{
277	276	3/4	0	1	1	#viio
278	277	3/4	0	1	1	i
279	278	3/4	0	1	1	V65
280	279	3/4	0	1	1	i(6)
280	279	3/4	1/2	1	1	i
281	280	3/4	0	1	1	V65
282	281	3/4	0	1	1	i(6)
282	281	3/4	1/2	1	1	i
283	282	3/4	0	1	1	V65
284	283	3/4	0	1	1	i(6)
284	283	3/4	1/2	1	1	i
285	284	3/4	0	1	1	i.viio7/V
286	285	3/4	0	1	1	V(64)
287	286	3/4	0	1	1	V7
288	287	3/4	0	1	1	i}{
289	288	3/4	0	1	1	V7
290	289	3/4	0	1	1	i
291	290	3/4	0	1	1	V2
292	291	3/4	0	1	1	i6
293	292	3/4	0	1	1	V2
294	293	3/4	0	1	1	i6
295	294	3/4	0	1	1	V65/iv
296	295	3/4	0	1	1	iv
297	296	3/4	0	1	1	V7
298	297	3/4	0	1	1	VI
299	298	3/4	0	1	1	.bII6
300	299	3/4	0	1	1	V(64)
301	300	3/4	0	1	1	V
302	301	3/4	0	1	1	VI
305	304	3/4	0	1	1	viio7/V
306	305	3/4	0	1	1	V(64)
307	306	3/4	0	1	1	VI
308	307	3/4	0	1	1	ii%65
309	308	3/4	0	1	1	V
310	309	3/4	0	1	1	i}
311	310	3/4	0	1	1	V43
312	311	3/4	0	1	1	i
313	312	3/4	0	1	1	V43
314	313	3/4	0	1	1	i
315	314	3/4	0	1	1	V7
316	315	3/4	0	1	1	i
317	316	3/4	0	1	1	V7
318	317	3/4	0	1	1	i
