mc	mn	timesig	onset	staff	voice	label
57	56	2/4	1/4	1	1	V
57	56	2/4	3/8	1	1	viio2
58	57	2/4	0	1	1	V7
58	57	2/4	1/8	1	1	viio2
58	57	2/4	1/4	1	1	V
58	57	2/4	3/8	1	1	viio64
59	58	2/4	0	1	1	I6
59	58	2/4	1/4	1	1	I
59	58	2/4	3/8	1	1	V65
60	59	2/4	0	1	1	I
60	59	2/4	3/8	1	1	V65
61	60	2/4	0	1	1	I
61	60	2/4	3/8	1	1	V65
62	61	2/4	0	1	1	I
62	61	2/4	3/8	1	1	V65
63	62	2/4	0	1	1	I
64	63	2/4	0	1	1	IV6
65	64	2/4	0	1	1	V
65	64	2/4	1/4	1	1	#viio7/vi
66	65	2/4	0	1	1	vi
67	66	2/4	0	1	1	V65/V
68	67	2/4	0	1	1	V(64)
69	68	2/4	0	1	1	V7
70	69	2/4	0	1	1	i}{
70	69	2/4	3/8	1	1	V65
71	70	2/4	0	1	1	i
71	70	2/4	3/8	1	1	V65
72	71	2/4	0	1	1	i
72	71	2/4	1/4	1	1	I
72	71	2/4	3/8	1	1	V65
73	72	2/4	0	1	1	I
73	72	2/4	3/8	1	1	V65
74	73	2/4	0	1	1	I
74	73	2/4	1/8	1	1	V7/vi
75	74	2/4	0	1	1	IV
75	74	2/4	1/8	1	1	viio7/V
76	75	2/4	0	1	1	V(64)
77	76	2/4	1/4	1	1	V7
78	77	2/4	0	1	1	I}
78	77	2/4	1/4	1	1	{
80	79	2/4	0	1	1	viio7
80	79	2/4	1/4	1	1	I
81	80	2/4	0	1	1	ii6
81	80	2/4	3/8	1	1	V7
82	81	2/4	0	1	1	I}
82	81	2/4	1/4	1	1	{
84	83	2/4	0	1	1	#viio7/vi
84	83	2/4	1/4	1	1	vi
85	84	2/4	0	1	1	ii6
85	84	2/4	3/8	1	1	V7
86	85	2/4	0	1	1	I}
87	86	2/4	0	1	1	I.V64
88	87	2/4	0	1	1	V65
89	88	2/4	0	1	1	V7
94	93	2/4	0	1	1	I{
96	95	2/4	0	1	1	I(64)
98	97	2/4	0	1	1	I
99	98	2/4	0	1	1	V6
99	98	2/4	3/8	1	1	V65
100	99	2/4	0	1	1	I
100	99	2/4	1/8	1	1	I6
100	99	2/4	1/4	1	1	viio6
100	99	2/4	3/8	1	1	I
101	100	2/4	0	1	1	V(64)}
101	100	2/4	1/4	1	1	V
101	100	2/4	5/16	1	1	{
102	101	2/4	0	1	1	I
104	103	2/4	0	1	1	I(64)
106	105	2/4	0	1	1	I
106	105	2/4	1/4	1	1	V65/ii
107	106	2/4	0	1	1	ii
107	106	2/4	1/4	1	1	V65
108	107	2/4	0	1	1	I
108	107	2/4	1/8	1	1	ii6
108	107	2/4	1/4	1	1	V(64)
108	107	2/4	3/8	1	1	V
109	108	2/4	0	1	1	#viio/ii
109	108	2/4	1/4	1	1	V65/ii
110	109	2/4	0	1	1	ii
110	109	2/4	1/4	1	1	V65
111	110	2/4	0	1	1	I
111	110	2/4	1/8	1	1	IV
111	110	2/4	1/4	1	1	I6
111	110	2/4	3/8	1	1	V7
112	111	2/4	0	1	1	I}{
112	111	2/4	1/4	1	1	IV.V6
112	111	2/4	3/8	1	1	I
113	112	2/4	0	1	1	V43
113	112	2/4	1/4	1	1	V6
113	112	2/4	3/8	1	1	I
114	113	2/4	0	1	1	V43
114	113	2/4	1/4	1	1	V6
114	113	2/4	3/8	1	1	I
115	114	2/4	0	1	1	V43
115	114	2/4	1/4	1	1	V6
115	114	2/4	3/8	1	1	I
116	115	2/4	0	1	1	V43
117	116	2/4	0	1	1	I}{
118	117	2/4	0	1	1	V6
118	117	2/4	1/4	1	1	V7
119	118	2/4	0	1	1	I
120	119	2/4	0	1	1	V(64)
120	119	2/4	1/8	1	1	V7
121	120	2/4	0	1	1	I
122	121	2/4	0	1	1	V6
122	121	2/4	1/4	1	1	V65
123	122	2/4	0	1	1	I
123	122	2/4	1/4	1	1	V7
124	123	2/4	0	1	1	I}
124	123	2/4	1/4	1	2	V65
125	124	2/4	0	1	2	I{
126	125	2/4	0	1	2	V6
126	125	2/4	1/4	1	2	V7
127	126	2/4	0	1	1	I
128	127	2/4	0	1	2	V(64)
128	127	2/4	1/8	1	2	V
128	127	2/4	1/4	1	2	V7
129	128	2/4	0	1	1	I
129	128	2/4	1/4	1	1	I6
130	129	2/4	1/4	1	1	V
131	130	2/4	0	1	1	IV
131	130	2/4	1/4	1	1	V(64)
131	130	2/4	3/8	1	1	V7
132	131	2/4	0	1	1	I}
133	132	2/4	0	1	1	I.IV{
134	133	2/4	0	1	1	#viio65/ii
135	134	2/4	0	1	1	V65/ii
136	135	2/4	0	1	1	ii
136	135	2/4	1/8	1	1	viio6
136	135	2/4	1/4	1	1	I
136	135	2/4	3/8	1	1	I6
137	136	2/4	0	1	1	ii6
137	136	2/4	3/8	1	1	V65/V
138	137	2/4	0	1	1	V}
138	137	2/4	3/8	1	1	V7
139	138	2/4	0	1	1	V(64)
140	139	2/4	0	1	1	V6
140	139	2/4	1/4	1	1	V
140	139	2/4	3/8	1	1	viio6
141	140	2/4	0	1	1	I6
141	140	2/4	5/24	1	1	I
141	140	2/4	3/8	1	1	vii%7/V
142	141	2/4	0	1	1	V
143	142	2/4	1/8	1	1	V6{
143	142	2/4	1/4	1	1	I
143	142	2/4	3/8	1	1	V43
144	143	2/4	0	1	1	I
146	145	2/4	0	1	1	ii2
147	146	2/4	0	1	1	ii%2
148	147	2/4	0	1	1	V65
150	149	2/4	0	1	1	I
152	151	2/4	0	1	1	I6
154	153	2/4	0	1	1	ii65
156	155	2/4	0	1	1	V65/V
158	157	2/4	0	1	1	V}{
158	157	2/4	1/8	1	1	viio2
158	157	2/4	1/4	1	1	V7
158	157	2/4	3/8	1	1	viio2
159	158	2/4	0	1	1	V7
159	158	2/4	1/8	1	1	viio2
159	158	2/4	1/4	1	1	V7
159	158	2/4	3/8	1	1	viio2
160	159	2/4	0	1	1	V7
160	159	2/4	1/8	1	1	viio2
160	159	2/4	1/4	1	1	V7
160	159	2/4	3/8	1	1	viio2
161	160	2/4	0	1	1	V
161	160	2/4	1/8	1	1	viio2
161	160	2/4	1/4	1	1	V
161	160	2/4	3/8	1	1	viio2
162	161	2/4	0	1	1	V7
162	161	2/4	1/8	1	1	viio2
162	161	2/4	1/4	1	1	V
162	161	2/4	3/8	1	1	viio64
163	162	2/4	0	1	1	I6
163	162	2/4	1/4	1	1	I
163	162	2/4	3/8	1	1	V65
164	163	2/4	0	1	1	I
164	163	2/4	3/8	1	1	V65
165	164	2/4	0	1	1	I
165	164	2/4	3/8	1	1	V65
166	165	2/4	0	1	1	I
166	165	2/4	3/8	1	1	V65
167	166	2/4	0	1	1	I
168	167	2/4	0	1	1	ii6
169	168	2/4	0	1	1	V
169	168	2/4	1/4	1	1	#viio7/vi
170	169	2/4	0	1	1	vi
171	170	2/4	0	1	1	V65/V
172	171	2/4	0	1	1	V(64)
173	172	2/4	0	1	1	V7
174	173	2/4	0	1	1	i}{
174	173	2/4	3/8	1	1	V65
175	174	2/4	0	1	1	i
175	174	2/4	3/8	1	1	V65
176	175	2/4	0	1	1	I
176	175	2/4	3/8	1	1	V65
177	176	2/4	0	1	1	I
177	176	2/4	3/8	1	1	V65
178	177	2/4	0	1	1	I
178	177	2/4	1/8	1	1	V7/vi
179	178	2/4	0	1	1	IV
179	178	2/4	1/8	1	1	#viio43/ii
180	179	2/4	0	1	1	ii6
181	180	2/4	3/8	1	1	#viio65/ii
182	181	2/4	0	1	1	ii6
183	182	2/4	3/8	1	1	#viio65/ii
184	183	2/4	0	1	1	ii65
185	184	2/4	1/4	1	1	V65/V
186	185	2/4	0	1	1	V}
187	186	2/4	1/8	1	1	V7
190	189	2/4	0	1	1	I{
192	191	2/4	0	1	1	I(64)
194	193	2/4	0	1	1	I
194	193	2/4	1/4	1	1	V65/ii
195	194	2/4	0	1	1	ii
195	194	2/4	1/4	1	1	V65
196	195	2/4	0	1	1	I
196	195	2/4	1/4	1	1	viio6
196	195	2/4	3/8	1	1	I
197	196	2/4	0	1	1	V(64)
197	196	2/4	1/4	1	1	V}
197	196	2/4	5/16	1	1	{
198	197	2/4	0	1	1	I
200	199	2/4	0	1	1	I(64)
201	200	2/4	0	1	1	I(64)
202	201	2/4	0	1	1	I6
202	201	2/4	1/4	1	1	V65/ii
203	202	2/4	0	1	1	V2/V
203	202	2/4	1/4	1	1	V65
204	203	2/4	0	1	1	I
204	203	2/4	1/8	1	1	ii6
204	203	2/4	1/4	1	1	V(64)
204	203	2/4	3/8	1	1	V7
205	204	2/4	0	1	1	I}{
205	204	2/4	3/8	1	1	#viio7/ii
206	205	2/4	0	1	1	ii
206	205	2/4	1/4	1	1	V7
207	206	2/4	0	1	1	I
207	206	2/4	1/8	1	1	ii6
207	206	2/4	1/4	1	1	V(64)
207	206	2/4	3/8	1	1	V
208	207	2/4	0	1	1	I}
208	207	2/4	1/8	1	1	{
208	207	2/4	3/8	1	1	V6/vi
209	208	2/4	0	1	1	vi
209	208	2/4	1/4	1	1	I6
209	208	2/4	3/8	1	1	V6/ii
210	209	2/4	0	1	1	ii
210	209	2/4	1/4	1	1	iv
210	209	2/4	3/8	1	1	V6/V
211	210	2/4	0	1	1	V}
214	213	2/4	0	1	1	V7
214	213	2/4	1/4	1	1	I{
216	215	2/4	0	1	1	#viio7/vi
216	215	2/4	1/4	1	1	vi
217	216	2/4	0	1	1	ii6
217	216	2/4	3/8	1	1	V7
218	217	2/4	0	1	1	I}
218	217	2/4	1/4	1	1	{
220	219	2/4	0	1	1	#viio2/vi
220	219	2/4	1/4	1	1	#viio65/ii
221	220	2/4	0	1	1	ii6
221	220	2/4	1/4	1	1	V(64)
221	220	2/4	3/8	1	1	V
222	221	2/4	0	1	1	I}{
222	221	2/4	3/8	1	1	V65
223	222	2/4	0	1	1	I
223	222	2/4	3/8	1	1	V65
224	223	2/4	0	1	1	I
224	223	2/4	3/8	1	1	V65
225	224	2/4	0	1	1	I
225	224	2/4	3/8	1	1	V65
226	225	2/4	0	1	1	I
226	225	2/4	1/8	1	1	#viio7/ii
227	226	2/4	0	1	1	ii
227	226	2/4	1/8	1	1	#viio7/vi
228	227	2/4	0	1	1	vi
228	227	2/4	1/8	1	1	viio7/V
229	228	2/4	0	1	1	V(64)
231	230	2/4	0	1	1	vii%7/V
233	232	2/4	0	1	1	V(64)
234	233	2/4	0	1	1	V(4)
234	233	2/4	1/4	1	1	V
235	234	2/4	0	1	1	I}
235	234	2/4	1/8	1	1	{
236	235	2/4	0	1	1	V(64)
236	235	2/4	1/4	1	1	V7
237	236	2/4	0	1	1	I
238	237	2/4	0	1	1	V(64)
238	237	2/4	1/4	1	1	V7
239	238	2/4	0	1	1	I
240	239	2/4	0	1	1	V(64)
240	239	2/4	1/4	1	1	V
241	240	2/4	0	1	1	I
241	240	2/4	3/8	1	1	V7
242	241	2/4	0	1	1	I
242	241	2/4	3/8	1	1	V7
243	242	2/4	0	1	1	I
243	242	2/4	3/8	1	1	V
244	243	2/4	0	1	1	I
244	243	2/4	3/8	1	1	V
245	244	2/4	0	1	1	I[I}
245	244	2/4	3/8	1	1	{
247	246	2/4	1/4	1	1	V7/IV
248	247	2/4	0	1	1	IV
250	249	2/4	0	1	1	V2
251	250	2/4	0	1	1	V
252	251	2/4	0	1	1	I]}
