mc	mn	timesig	onset	staff	voice	label
63	56	2/2	1/2	1	1	vi
63	56	2/2	5/8	1	1	#viio6/vi
63	56	2/2	3/4	1	1	vi6
63	56	2/2	7/8	1	1	V.V65/V
64	57	2/2	0	1	1	V
64	57	2/2	1/2	1	1	V65
65	58	2/2	0	1	1	I
65	58	2/2	1/4	1	1	ii6
65	58	2/2	1/2	1	1	V(64)
65	58	2/2	3/4	1	1	V
66	59	2/2	0	1	1	I}
67	59	2/2	0	1	1	I.viio43/II{
68	60	2/2	1/4	1	1	V65/V
68	60	2/2	1/2	1	1	viio43
68	60	2/2	3/4	1	1	I6
69	61	2/2	0	1	1	vi-IV6
69	61	2/2	1/8	1	1	V
69	61	2/2	1/4	1	1	IV
69	61	2/2	5/8	1	1	I6
69	61	2/2	3/4	1	1	V43
69	61	2/2	7/8	1	1	I
70	62	2/2	0	1	1	ii
70	62	2/2	1/4	1	1	V65
70	62	2/2	1/2	1	1	I
70	62	2/2	3/4	1	1	IV6
71	63	2/2	0	1	1	V(64)}
71	63	2/2	1/2	1	1	V
72	64	2/2	1/8	1	1	{
73	65	2/2	0	1	1	I6
73	65	2/2	1/8	1	1	V65
73	65	2/2	1/4	1	1	I
73	65	2/2	3/8	1	1	V65/vi
73	65	2/2	1/2	1	1	vi
74	66	2/2	0	1	1	#viio7/vi
74	66	2/2	1/2	1	1	V7
75	67	2/2	0	1	1	I
75	67	2/2	1/4	1	1	ii6
75	67	2/2	1/2	1	1	V(64)
75	67	2/2	3/4	1	1	V7
76	68	2/2	0	1	1	I}
77	68	2/2	0	1	1	V{
78	69	2/2	0	1	1	I
78	69	2/2	1/2	1	1	vi
79	70	2/2	0	1	1	ii6
79	70	2/2	1/2	1	1	V
80	71	2/2	0	1	1	I6
80	71	2/2	1/2	1	1	IV
81	72	2/2	0	1	1	V(64)}
81	72	2/2	1/4	1	1	V
81	72	2/2	1/2	1	1	{
82	73	2/2	0	1	1	I
82	73	2/2	1/2	1	1	vi
83	74	2/2	0	1	1	V.viio
83	74	2/2	1/2	1	1	V7
84	75	2/2	0	1	1	I6
84	75	2/2	1/2	1	1	IV
84	75	2/2	3/4	1	1	V7
85	76	2/2	0	1	1	I}
86	76	2/2	0	1	1	I.iio6/ii{
87	77	2/2	0	1	1	V65/ii
87	77	2/2	1/4	1	1	ii
87	77	2/2	1/2	1	1	V65
87	77	2/2	3/4	1	1	I
88	78	2/2	0	1	1	vi-IV6
88	78	2/2	1/4	1	1	IV
88	78	2/2	1/2	1	1	ii
88	78	2/2	3/4	1	1	V6
88	78	2/2	15/16	1	1	V6/V
89	79	2/2	0	1	1	V
89	79	2/2	1/4	1	1	V7
89	79	2/2	1/2	1	1	I
89	79	2/2	3/4	1	1	I6
90	80	2/2	0	1	1	V}
91	81	2/2	1/2	1	1	{
92	82	2/2	0	1	1	I
92	82	2/2	1/2	1	1	vi
93	83	2/2	0	1	1	ii6
93	83	2/2	1/2	1	1	V
94	84	2/2	0	1	1	I6
94	84	2/2	1/2	1	1	IV
94	84	2/2	3/4	1	1	V7
95	85	2/2	0	1	1	I}
96	85	2/2	0	1	1	V{
97	86	2/2	0	1	1	I
97	86	2/2	1/2	1	1	vi
98	87	2/2	0	1	1	ii65
98	87	2/2	1/2	1	1	V7
99	88	2/2	0	1	1	I
99	88	2/2	1/4	1	1	V2/IV
99	88	2/2	1/2	1	1	IV6
99	88	2/2	3/4	1	1	ii6
100	89	2/2	0	1	1	V(64)}
100	89	2/2	1/4	1	1	V
100	89	2/2	1/2	1	1	{
101	90	2/2	0	1	1	I
101	90	2/2	1/4	1	1	I6
101	90	2/2	1/2	1	1	I
101	90	2/2	3/4	1	1	vi
102	91	2/2	0	1	1	V.viio
102	91	2/2	1/4	1	1	V
102	91	2/2	1/2	1	1	viio
102	91	2/2	3/4	1	1	V65
103	92	2/2	0	1	1	I
103	92	2/2	1/4	1	1	ii6
103	92	2/2	1/2	1	1	V(64)
103	92	2/2	3/4	1	1	V7
104	93	2/2	0	1	1	I}
105	93	2/2	0	1	1	I.viio43/II{
106	94	2/2	1/8	1	1	II6
106	94	2/2	1/2	1	1	viio43
106	94	2/2	5/8	1	1	I6
107	95	2/2	0	1	1	vi
107	95	2/2	1/4	1	1	IV
107	95	2/2	3/8	1	1	I6
107	95	2/2	1/2	1	1	IV
107	95	2/2	5/8	1	1	I6
107	95	2/2	3/4	1	1	ii7
107	95	2/2	7/8	1	1	I
108	96	2/2	0	1	1	V65
108	96	2/2	1/4	1	1	I
108	96	2/2	1/2	1	1	V6
108	96	2/2	3/4	1	1	viio6/V
109	97	2/2	0	1	1	V(64)}
109	97	2/2	1/4	1	1	V
109	97	2/2	1/2	1	1	V/V
110	98	2/2	1/4	1	1	V
110	98	2/2	1/2	1	1	{
111	99	2/2	0	1	1	I64
111	99	2/2	1/8	1	1	V7
111	99	2/2	1/4	1	1	I
111	99	2/2	3/8	1	1	IV
111	99	2/2	1/2	1	1	I[I
111	99	2/2	5/8	1	1	IV
111	99	2/2	3/4	1	1	viio6
111	99	2/2	7/8	1	1	I
112	100	2/2	0	1	1	IV
112	100	2/2	1/8	1	1	V]
112	100	2/2	1/4	1	1	IV
112	100	2/2	1/2	1	1	ii6
112	100	2/2	3/4	1	1	vii%7
113	101	2/2	0	1	1	I
113	101	2/2	1/4	1	1	ii6
113	101	2/2	1/2	1	1	V(64)
113	101	2/2	3/4	1	1	V7
114	102	2/2	0	1	1	I}
115	102	2/2	0	1	1	{
116	103	2/2	1/2	1	1	vi6
116	103	2/2	3/4	1	1	V6/ii
117	104	2/2	0	1	1	ii
117	104	2/2	1/4	1	1	V/V
117	104	2/2	1/2	1	1	viio
117	104	2/2	3/4	1	1	V7
118	105	2/2	0	1	1	I
118	105	2/2	1/2	1	1	ii65
119	106	2/2	0	1	1	V64(64)}
119	106	2/2	1/4	1	1	V64
119	106	2/2	1/2	1	1	I{
120	107	2/2	1/2	1	1	vi64
120	107	2/2	3/4	1	1	I6
121	108	2/2	0	1	1	V.V7
121	108	2/2	1/4	1	1	viio6
121	108	2/2	1/2	1	1	V
121	108	2/2	3/4	1	1	viio64
122	109	2/2	0	1	1	I6
122	109	2/2	1/2	1	1	V
123	110	2/2	0	1	1	I6(42)}
123	110	2/2	1/4	1	1	I6
124	110	2/2	0	1	1	I.ii%65/II{
125	111	2/2	0	1	1	V65/II
125	111	2/2	1/4	1	1	V2/V
125	111	2/2	1/2	1	1	V65
125	111	2/2	3/4	1	1	V2/IV
126	112	2/2	0	1	1	IV
126	112	2/2	1/4	1	1	viio
126	112	2/2	1/2	1	1	I6
126	112	2/2	3/4	1	1	vi
127	113	2/2	0	1	1	ii
127	113	2/2	1/4	1	1	V7
127	113	2/2	1/2	1	1	V(64)
127	113	2/2	3/4	1	1	viio/V
128	114	2/2	0	1	1	V(64)}
128	114	2/2	1/4	1	1	V
129	115	2/2	1/2	1	1	I{
130	116	2/2	1/2	1	1	vi6
130	116	2/2	3/4	1	1	V6/ii
131	117	2/2	0	1	1	ii
131	117	2/2	1/4	1	1	V/V
131	117	2/2	1/2	1	1	viio
131	117	2/2	3/4	1	1	V7
132	118	2/2	0	1	1	I
132	118	2/2	1/4	1	1	IV
132	118	2/2	1/2	1	1	V(64)
132	118	2/2	3/4	1	1	V
133	119	2/2	0	1	1	I6(42)}
133	119	2/2	1/4	1	1	I6
134	119	2/2	0	1	1	i.V{
135	120	2/2	0	1	1	i
136	121	2/2	0	1	1	iio6
136	121	2/2	1/2	1	1	V7
137	122	2/2	0	1	1	i
137	122	2/2	1/4	1	1	V2/IV
137	122	2/2	1/2	1	1	IV6
137	122	2/2	3/4	1	1	.It6
138	123	2/2	0	1	1	V(64)}
138	123	2/2	1/4	1	1	V
138	123	2/2	1/2	1	1	{
139	124	2/2	0	1	1	i6
140	125	2/2	0	1	1	v.Ger6
141	126	2/2	0	1	1	V(64)
141	126	2/2	1/2	1	1	V7(4)
141	126	2/2	15/16	1	1	V7
142	127	2/2	0	1	1	i}
143	127	2/2	0	1	1	i.V{
144	128	2/2	0	1	1	viio7/IV
144	128	2/2	1/4	1	1	IV
144	128	2/2	1/2	1	1	#viio65
144	128	2/2	3/4	1	1	i6
145	129	2/2	0	1	1	iv6
145	129	2/2	1/4	1	1	III6
145	129	2/2	1/2	1	1	.bII6
145	129	2/2	3/4	1	1	i6
146	130	2/2	0	1	1	#viio6
146	130	2/2	1/2	1	1	i6
147	131	2/2	0	1	1	V}
147	131	2/2	1/2	1	1	V/V
148	132	2/2	0	1	1	V
148	132	2/2	1/2	1	1	{
149	133	2/2	0	1	1	i6
149	133	2/2	1/2	1	1	ii%65
150	134	2/2	0	1	1	V43/IV
150	134	2/2	1/2	1	1	IV6
151	135	2/2	0	1	1	.It6
151	135	2/2	1/4	1	1	V(64)
151	135	2/2	15/16	1	1	V7
152	136	2/2	0	1	1	i}
153	136	2/2	0	1	1	I.V{
154	137	2/2	0	1	1	I
155	138	2/2	0	1	1	V7
156	139	2/2	0	1	1	I
156	139	2/2	1/2	1	1	IV
157	140	2/2	0	1	1	V(64)}
157	140	2/2	1/4	1	1	V
157	140	2/2	1/2	1	1	{
158	141	2/2	0	1	1	I
159	142	2/2	0	1	1	V.V7
159	142	2/2	1/2	1	1	V6
159	142	2/2	3/4	1	1	I
159	142	2/2	7/8	1	1	V43
160	143	2/2	0	1	1	I
160	143	2/2	1/4	1	1	ii6
160	143	2/2	1/2	1	1	V(64)
160	143	2/2	3/4	1	1	V
161	144	2/2	0	1	1	I}
162	144	2/2	0	1	1	I.V{
163	145	2/2	0	1	1	viio7/II
163	145	2/2	1/4	1	1	II
163	145	2/2	1/2	1	1	viio7
163	145	2/2	3/4	1	1	I
164	146	2/2	1/4	1	1	vi
164	146	2/2	3/4	1	1	IV
165	147	2/2	0	1	1	viio
165	147	2/2	1/4	1	1	I
165	147	2/2	1/2	1	1	viio
165	147	2/2	3/4	1	1	vi-IV6
166	148	2/2	0	1	1	V(64)}
167	149	2/2	0	1	1	V
167	149	2/2	1/2	1	1	{
168	150	2/2	0	1	1	I
169	151	2/2	0	1	1	ii6
169	151	2/2	1/2	1	1	vii%43
170	152	2/2	0	1	1	I
170	152	2/2	1/4	1	1	ii6
170	152	2/2	1/2	1	1	V(64)
170	152	2/2	3/4	1	1	V
171	153	2/2	0	1	1	I}
172	153	2/2	0	1	1	V{
173	154	2/2	0	1	1	I
173	154	2/2	1/2	1	1	vi
174	155	2/2	0	1	1	IV
174	155	2/2	1/2	1	1	V7
175	156	2/2	0	1	1	I6(2)
175	156	2/2	3/8	1	1	I
175	156	2/2	1/2	1	1	IV6(2)
175	156	2/2	3/4	1	1	IV6
176	157	2/2	0	1	1	V7}
176	157	2/2	1/2	1	1	I6{
176	157	2/2	3/4	1	1	I
177	158	2/2	1/8	1	1	viio
177	158	2/2	1/4	1	1	vi
177	158	2/2	1/2	1	1	V.viio
177	158	2/2	5/8	1	1	I
177	158	2/2	3/4	1	1	viio6
178	159	2/2	1/8	1	1	I6
178	159	2/2	1/4	1	1	ii6
178	159	2/2	3/8	1	1	V6/V
178	159	2/2	1/2	1	1	V
179	160	2/2	0	1	1	I6
179	160	2/2	1/4	1	1	V/ii
179	160	2/2	1/2	1	1	ii
179	160	2/2	3/4	1	1	V7
180	161	2/2	0	1	1	I(97)}
180	161	2/2	1/8	1	1	I
181	161	2/2	0	1	1	I.V{
182	162	2/2	0	1	1	viio7/II
182	162	2/2	1/8	1	1	V65/II
182	162	2/2	1/4	1	1	V2/V
182	162	2/2	1/2	1	1	V65
182	162	2/2	3/4	1	1	V2/IV
183	163	2/2	0	1	1	IV6-vi
183	163	2/2	1/2	1	1	IV
184	164	2/2	0	1	1	ii
184	164	2/2	1/4	1	1	V65
184	164	2/2	1/2	1	1	I(4)
184	164	2/2	5/8	1	1	I
184	164	2/2	3/4	1	1	viio/V
185	165	2/2	0	1	1	V(9)}
185	165	2/2	1/8	1	1	V
185	165	2/2	1/2	1	1	{
186	166	2/2	1/2	1	1	I6
186	166	2/2	3/4	1	1	I
187	167	2/2	1/4	1	1	V2/IV
187	167	2/2	1/2	1	1	IV6
187	167	2/2	3/4	1	1	IV
188	168	2/2	1/8	1	1	I6
188	168	2/2	1/4	1	1	ii
188	168	2/2	1/2	1	1	V7
188	168	2/2	5/8	1	1	V(64)
188	168	2/2	3/4	1	1	V7
188	168	2/2	7/8	1	1	viio64
189	169	2/2	0	1	1	I6
189	169	2/2	1/4	1	1	V7/ii
189	169	2/2	1/2	1	1	ii
189	169	2/2	3/4	1	1	V7
190	170	2/2	0	1	1	I(97)}
190	170	2/2	1/8	1	1	I
191	170	2/2	0	1	1	V{
192	171	2/2	0	1	1	I6
192	171	2/2	1/2	1	1	I64
192	171	2/2	3/4	1	1	I
193	172	2/2	0	1	1	V6
193	172	2/2	3/8	1	1	I
193	172	2/2	1/2	1	1	V43
194	173	2/2	0	1	1	I
194	173	2/2	1/4	1	1	V+/IV
194	173	2/2	1/2	1	1	IV
194	173	2/2	3/4	1	1	ii6
195	174	2/2	0	1	1	V(64)}
195	174	2/2	1/4	1	1	V
195	174	2/2	1/2	1	1	{
195	174	2/2	3/4	1	1	viio64
196	175	2/2	0	1	1	I6
196	175	2/2	1/4	1	1	V43
196	175	2/2	1/2	1	1	I
196	175	2/2	3/4	1	1	V.V43/ii
197	176	2/2	0	1	1	ii
197	176	2/2	1/4	1	1	viio43/V
197	176	2/2	1/2	1	1	V6
197	176	2/2	3/4	1	1	V7
198	177	2/2	0	1	1	I
198	177	2/2	1/4	1	1	I6
198	177	2/2	1/2	1	1	V
199	178	2/2	0	1	1	I}
200	178	2/2	0	1	1	I.ii%2/II{
201	179	2/2	0	1	1	viio7/II
201	179	2/2	1/4	1	1	II
201	179	2/2	1/2	1	1	viio7
201	179	2/2	3/4	1	1	I
202	180	2/2	0	1	1	viio/V
202	180	2/2	1/8	1	1	V
202	180	2/2	1/4	1	1	viio/IV
202	180	2/2	3/8	1	1	IV
202	180	2/2	1/2	1	1	viio/III
202	180	2/2	5/8	1	1	III
202	180	2/2	3/4	1	1	viio/II
202	180	2/2	7/8	1	1	II
203	181	2/2	0	1	1	V7
203	181	2/2	1/4	1	1	vi
203	181	2/2	1/2	1	1	ii6
203	181	2/2	3/4	1	1	viio/V
204	182	2/2	0	1	1	V}
205	183	2/2	1/2	1	1	{
205	183	2/2	3/4	1	1	viio64
206	184	2/2	0	1	1	I6
206	184	2/2	1/4	1	1	V43
206	184	2/2	1/2	1	1	I
206	184	2/2	3/4	1	1	V43/vi
207	185	2/2	0	1	1	vi
207	185	2/2	1/4	1	1	V43/IV
207	185	2/2	1/2	1	1	IV
207	185	2/2	3/4	1	1	V+6/IV
208	186	2/2	0	1	1	IV
208	186	2/2	1/4	1	1	ii6
208	186	2/2	1/2	1	1	V7
209	187	2/2	0	1	1	I}
210	187	2/2	0	1	1	V43{
211	188	2/2	0	1	1	I
211	188	2/2	1/2	1	1	vi
212	189	2/2	0	1	1	ii6
212	189	2/2	1/2	1	1	V7
213	190	2/2	0	1	1	I
213	190	2/2	1/4	1	1	I6
213	190	2/2	1/2	1	1	IV
213	190	2/2	3/4	1	1	ii6
214	191	2/2	0	1	1	V(64)}
214	191	2/2	1/4	1	1	V
214	191	2/2	5/8	1	1	{
215	192	2/2	0	1	1	I6
215	192	2/2	1/2	1	1	i6
216	193	2/2	0	1	1	V.V7
216	193	2/2	1/2	1	1	V
216	193	2/2	3/4	1	1	V65
217	194	2/2	0	1	1	I
217	194	2/2	1/4	1	1	IV
217	194	2/2	1/2	1	1	V(64)
217	194	2/2	3/4	1	1	V7
218	195	2/2	0	1	1	I(94)}
218	195	2/2	1/4	1	1	I
219	195	2/2	0	1	1	I.V43{
220	196	2/2	0	1	1	I
220	196	2/2	1/2	1	1	vi
221	197	2/2	0	1	1	ii6
221	197	2/2	1/2	1	1	V7
222	198	2/2	0	1	1	I
222	198	2/2	1/4	1	1	I6
222	198	2/2	1/2	1	1	IV
222	198	2/2	3/4	1	1	ii6
223	199	2/2	0	1	1	V(64)}
223	199	2/2	1/4	1	1	V
223	199	2/2	9/16	1	1	{
224	200	2/2	0	1	1	I6
224	200	2/2	1/2	1	1	i6
225	201	2/2	0	1	1	V.V7
225	201	2/2	1/4	1	1	V
225	201	2/2	3/4	1	1	V65
226	202	2/2	0	1	1	I
226	202	2/2	1/4	1	1	IV
226	202	2/2	1/2	1	1	V(64)
226	202	2/2	3/4	1	1	V7
227	203	2/2	0	1	1	I(94)}
227	203	2/2	1/4	1	1	I
228	203	2/2	0	1	1	I.ii%2/II
229	204	2/2	0	1	1	viio43/II
229	204	2/2	1/4	1	1	II6
229	204	2/2	1/2	1	1	viio43
229	204	2/2	3/4	1	1	I6
230	205	2/2	0	1	1	IV6-vi
230	205	2/2	3/16	1	1	V(+4)
230	205	2/2	5/16	1	1	IV
230	205	2/2	7/16	1	1	V+6/IV
230	205	2/2	9/16	1	1	IV
230	205	2/2	11/16	1	1	I6
230	205	2/2	13/16	1	1	viio6(2)
230	205	2/2	15/16	1	1	I
231	206	2/2	0	1	1	V65
231	206	2/2	1/4	1	1	I
231	206	2/2	1/2	1	1	V6
231	206	2/2	3/4	1	1	V43/V
232	207	2/2	0	1	1	V}
232	207	2/2	1/2	1	1	vi
233	208	2/2	0	1	1	V
233	208	2/2	3/8	1	1	V43{
234	209	2/2	0	1	1	I
234	209	2/2	1/2	1	1	vi
235	210	2/2	0	1	1	ii6
235	210	2/2	1/2	1	1	V7
236	211	2/2	0	1	1	I
236	211	2/2	1/4	1	1	IV
236	211	2/2	1/2	1	1	V(4)
236	211	2/2	3/4	1	1	V
237	212	2/2	0	1	1	I(94)}
237	212	2/2	1/4	1	1	I
238	212	2/2	0	1	1	I.ii%2/II
239	213	2/2	0	1	1	viio43/II
239	213	2/2	1/4	1	1	II6
239	213	2/2	1/2	1	1	viio43
239	213	2/2	3/4	1	1	I6
240	214	2/2	0	1	1	IV6-vi
240	214	2/2	3/16	1	1	V(+4)
240	214	2/2	5/16	1	1	IV
240	214	2/2	7/16	1	1	V+6/IV
240	214	2/2	9/16	1	1	IV
240	214	2/2	11/16	1	1	I6
240	214	2/2	13/16	1	1	viio6(2)
240	214	2/2	15/16	1	1	I
241	215	2/2	0	1	1	V65
241	215	2/2	1/4	1	1	I
241	215	2/2	1/2	1	1	V6
241	215	2/2	3/4	1	1	V43/V
242	216	2/2	0	1	1	V}
242	216	2/2	1/2	1	1	vi
243	217	2/2	0	1	1	V
243	217	2/2	1/2	1	1	{
243	217	2/2	3/4	1	1	V7
244	218	2/2	0	1	1	I
244	218	2/2	1/2	1	1	vi
245	219	2/2	0	1	1	ii6
245	219	2/2	1/2	1	1	V7
246	220	2/2	0	1	1	I
246	220	2/2	1/2	1	1	V(4)
246	220	2/2	3/4	1	1	V
247	221	2/2	0	1	1	I(94)}
247	221	2/2	1/4	1	1	I
248	221	3/4	0	1	1	V6{
249	222	3/4	0	1	1	I
250	223	3/4	0	1	1	V65
250	223	3/4	1/2	1	1	V43
251	224	3/4	0	1	1	I
251	224	3/4	1/2	1	1	ii6
252	225	3/4	0	1	1	V(64)}
252	225	3/4	1/4	1	1	V
252	225	3/4	1/2	1	1	V6{
253	226	3/4	0	1	1	I6
253	226	3/4	1/2	1	1	i6
254	227	3/4	0	1	1	V.V7
256	229	3/4	0	1	1	I}
256	229	3/4	1/2	1	1	I.V6{
257	230	3/4	0	1	1	I
257	230	3/4	1/4	1	1	vi
257	230	3/4	1/2	1	1	I6
258	231	3/4	0	1	1	ii6
258	231	3/4	1/4	1	1	ii
258	231	3/4	1/2	1	1	V
259	232	3/4	0	1	1	I6
259	232	3/4	1/4	1	1	vi
259	232	3/4	1/2	1	1	ii6
260	233	3/4	0	1	1	V(64)}
260	233	3/4	1/4	1	1	V
261	234	3/4	0	1	1	I6{
261	234	3/4	1/4	1	1	I
261	234	3/4	1/2	1	1	vi
262	235	3/4	0	1	1	V.viio
262	235	3/4	1/4	1	1	viio6
262	235	3/4	1/2	1	1	V7
263	236	3/4	0	1	1	I
263	236	3/4	1/4	1	1	I6
263	236	3/4	1/2	1	1	V7
264	237	3/4	0	1	1	I}
264	237	3/4	1/2	1	1	I.iio/II
265	238	3/4	0	1	1	viio43/II
265	238	3/4	1/8	1	1	II6
265	238	3/4	1/2	1	1	viio43
265	238	3/4	5/8	1	1	I6
266	239	3/4	0	1	1	vi-IV6
266	239	3/4	1/4	1	1	V
266	239	3/4	1/2	1	1	IV
267	240	3/4	0	1	1	I6
267	240	3/4	1/4	1	1	V43
267	240	3/4	1/2	1	1	I
268	241	3/4	0	1	1	V(64)}
269	242	3/4	0	1	1	V
269	242	3/4	1/2	1	1	V6{
270	243	3/4	0	1	1	I6
271	244	3/4	0	1	1	ii65
272	245	3/4	0	1	1	V
272	245	3/4	1/2	1	1	V7
273	246	3/4	0	1	1	I}
273	246	3/4	1/2	1	1	{
274	247	3/4	0	1	1	#viio/ii
274	247	3/4	1/8	1	1	ii
274	247	3/4	1/4	1	1	#viio43/ii
274	247	3/4	3/8	1	1	ii6
274	247	3/4	1/2	1	1	viio
274	247	3/4	5/8	1	1	I
275	248	3/4	0	1	1	viio43
275	248	3/4	1/8	1	1	I6
275	248	3/4	1/4	1	1	I
275	248	3/4	1/2	1	1	V65/IV
276	249	3/4	0	1	1	iv
276	249	3/4	1/4	1	1	I64
276	249	3/4	1/2	1	1	.It6
277	250	3/4	0	1	1	V}
278	251	3/4	1/2	1	1	{
279	252	3/4	0	1	1	I
279	252	3/4	1/4	1	1	vi
279	252	3/4	1/2	1	1	I6
280	253	3/4	0	1	1	ii6
280	253	3/4	1/4	1	1	ii
280	253	3/4	1/2	1	1	V
281	254	3/4	0	1	1	I6
