mc	mn	timesig	onset	staff	voice	label
103	102	2/2	0	1	1	I.#viio65/ii
104	103	2/2	0	1	1	ii6
104	103	2/2	1/2	1	1	V
105	104	2/2	0	1	1	viio65
106	105	2/2	0	1	1	I6
107	106	2/2	0	1	1	ii65
107	106	2/2	1/2	1	1	V43/IV
108	107	2/2	0	1	1	IV6
108	107	2/2	1/4	1	1	IV
108	107	2/2	1/2	1	1	V65/IV
108	107	2/2	3/4	1	1	V7/IV
109	108	2/2	0	1	1	IV
109	108	2/2	1/2	1	1	ii6
110	109	2/2	0	1	1	V(64)}
110	109	2/2	1/4	1	1	V
110	109	2/2	1/2	1	1	{
111	110	2/2	0	1	1	viio6/V
111	110	2/2	3/4	1	1	V43/V
112	111	2/2	0	1	1	V
113	112	2/2	0	1	1	viio6/V
113	112	2/2	3/4	1	1	V43/V
114	113	2/2	0	1	1	V}
115	114	2/2	1/2	1	1	V65/ii{
116	115	2/2	0	1	1	ii(+4)
116	115	2/2	1/2	1	1	V65
117	116	2/2	0	1	1	I
117	116	2/2	1/2	1	1	I6
117	116	2/2	3/4	1	1	I
118	117	2/2	0	1	1	V64
118	117	2/2	1/4	1	1	vi65
118	117	2/2	1/2	1	1	V6
118	117	2/2	3/4	1	1	viio6(+2)/V
119	118	2/2	0	1	1	V}
120	119	2/2	1/2	1	1	V[V65/ii{
121	120	2/2	0	1	1	ii
121	120	2/2	1/2	1	1	V65
122	121	2/2	0	1	1	I
122	121	2/2	1/2	1	1	I6
122	121	2/2	3/4	1	1	I
123	122	2/2	0	1	1	V
123	122	2/2	1/4	1	1	vi6
123	122	2/2	1/2	1	1	V
123	122	2/2	3/4	1	1	viio6/V
124	123	2/2	0	1	1	V]}
125	124	2/2	0	1	1	I{
125	124	2/2	1/2	1	1	V65
126	125	2/2	0	1	1	V43
126	125	2/2	1/2	1	1	I6
127	126	2/2	0	1	1	I
127	126	2/2	1/2	1	1	V65
128	127	2/2	0	1	1	V2
128	127	2/2	1/2	1	1	I6
128	127	2/2	3/4	1	1	I
129	128	2/2	0	1	1	I6
130	129	2/2	0	1	1	ii6
131	130	2/2	0	1	1	I6
131	130	2/2	1/4	1	1	vi-IV6
131	130	2/2	1/2	1	1	ii6
131	130	2/2	3/4	1	1	V7
132	131	2/2	0	1	1	I6
133	132	2/2	0	1	1	ii6
135	134	2/2	0	1	1	vi
136	135	2/2	0	1	1	vi6
136	135	2/2	1/4	1	1	I6
136	135	2/2	1/2	1	1	ii65
136	135	2/2	3/4	1	1	V
137	136	2/2	0	1	1	I[I}{
137	136	2/2	1/4	1	1	V7/IV
138	137	2/2	0	1	1	IV
138	137	2/2	1/4	1	1	viio6
139	138	2/2	0	1	1	I
139	138	2/2	1/4	1	1	V7/IV
140	139	2/2	0	1	1	IV
140	139	2/2	1/4	1	1	viio6]
141	140	2/2	0	1	1	I6
141	140	2/2	1/2	1	1	V6
142	141	2/2	0	1	1	I
142	141	2/2	1/2	1	1	viio6
143	142	2/2	0	1	1	I6}
143	142	2/2	1/2	1	1	V65/ii{
144	143	2/2	0	1	1	ii
144	143	2/2	1/2	1	1	V65
145	144	2/2	0	1	1	I
145	144	2/2	3/4	1	1	I6
146	145	2/2	0	1	1	IV
146	145	2/2	1/4	1	1	I6
146	145	2/2	1/2	1	1	viio6
146	145	2/2	3/4	1	1	I
147	146	2/2	0	1	1	V(64)}
147	146	2/2	1/4	1	1	V
147	146	2/2	1/2	1	1	V65/ii{
148	147	2/2	0	1	1	ii
148	147	2/2	1/4	1	1	ii6
148	147	2/2	3/4	1	1	V65
149	148	2/2	0	1	1	I
149	148	2/2	1/4	1	1	I6
150	149	2/2	0	1	1	IV
150	149	2/2	1/4	1	1	ii43
150	149	2/2	1/2	1	1	V(4)
150	149	2/2	3/4	1	1	V
151	150	2/2	0	1	1	I}
151	150	2/2	1/4	1	1	{
151	150	2/2	1/2	1	1	ii
151	150	2/2	3/4	1	1	viio
152	151	2/2	0	1	1	I
152	151	2/2	1/4	1	1	I6
152	151	2/2	1/2	1	1	ii6
152	151	2/2	3/4	1	1	viio/V
153	152	2/2	0	1	1	V}
153	152	2/2	1/4	1	1	I{
153	152	2/2	1/2	1	1	ii
153	152	2/2	3/4	1	1	viio
154	153	2/2	0	1	1	I
154	153	2/2	1/4	1	1	IV
154	153	2/2	1/2	1	1	V
154	153	2/2	3/4	1	1	V7
155	154	2/2	0	1	1	I}
155	154	2/2	1/4	1	1	V+6/IV{
155	154	2/2	1/2	1	1	IV
155	154	2/2	3/4	1	1	V+6/IV
156	155	2/2	0	1	1	IV
156	155	2/2	1/2	1	1	V(64)
156	155	2/2	3/4	1	1	V7
157	156	2/2	0	1	1	I}
157	156	2/2	1/4	1	1	V+6/IV{
157	156	2/2	1/2	1	1	IV
157	156	2/2	3/4	1	1	V+6/IV
158	157	2/2	0	1	1	IV
158	157	2/2	1/2	1	1	V(64)
158	157	2/2	3/4	1	1	V7
159	158	2/2	0	1	1	I}
159	158	2/2	1/4	1	1	V7
159	158	2/2	1/2	1	1	I
159	158	2/2	3/4	1	1	V7
160	159	2/2	0	1	1	I
160	159	2/2	3/4	1	1	V7
161	160	2/2	0	1	1	I
161	160	2/2	3/4	1	1	V7
162	161	2/2	0	1	1	I
162	161	2/2	3/4	1	1	V
163	162	2/2	0	1	1	I
